id,video_title,video_published_at,comment
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,I don t see why people still asking that man allot of questions he not going too tell you the truth Let him go about his business
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,I love the transparency
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Trump is DELUSIONAL
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,If president trump isn t happy the american taxpayer isn t happy
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,You have been Watching TV
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Putin outsmarted Trump again
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Man these are the longest hours I ve ever experienced
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Why is trump looking like a Oompa Loompa
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,The idiot will make decisions but one thing he will not make is a deal This guy can t make any kind of deals when it comes to war or the economy Donald no deals
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,The orange toddler is a moron
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Trump is a Russian shill Lol
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Trump was asked by the reporter about comments JD Vance made about Russia Trump did know what Vance had said It s like he doesn t talk to his team as he never seems to know what they are saying to the press
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,hope vlad behaves before donald gets rough
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,No Russia is the aggressor and should not be allowed one inch of Ukraine territory
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Hey Trump My grandfather from to reached from Kiev to Berlin without meeting a single American soldier Maybe your soldiers served somewhere but the soldiers of the Soviet Union won the Second World War the Americans joined only before the end of the war waited who would take and when they saw the successes of the Soviet soldiers then they took their side Remember Trump and learn history not from Hollywood movies
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,President Donald Trump was always on Russias side
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Donald J Trump NOBEL PEACE PRIZE
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,What a clown you have as a president
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,What pig say
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,you got Trump America envy you korea doesn t even have a president ccp and friends took him away plz borrow Trump for a couple of days for us we need him desperately
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Some Men you just can t reach and I don t like it anymore than what you do It s like what we had here the other day with zaleski Now I m getting annoyed and normally I don t get A Annoyed okay but maybe some day I will whoes to say right Hopefully they choose piece
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,President Trump I am a veteran of the Iran Iraq War No I will not allow you and your friends to give away the Persian Gulf and also the islands of our country to the Arab countries I am Persian and Iranian You must pass over my body to do so Watch your tongue it is like the Iranians who say that the red tongue gives the green head to the wind Be careful
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,This Trump administration is going to cause big problems
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,This business is a game of chess or chicken the game is still on
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Another collection of words instead of an answer All you could take from that response was that he s not happy about something It s not clear what he s not happy about maybe Vance speaking out of turn As usual we re none the wiser with his stance on the war or Putin and his dithering can only embolden Russia
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,No war
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,We all know his lying right
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Trump still doesn t fully understand this war He s only parroting what others tell him
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Great job PRESIDENT TRUMP
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Ukraine leader want to keep the war going in order to get money he has to think of his people
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,I trust Donald Trump s intelligence God has guided him greatly and everything he has done for our beautiful nation thank you Donald Trump
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Obama thought giving Crimea to Russia will appease them
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Should we spend million on a military parade for a draft dodger like Donald Trump The convicted felon
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,The crybabie left on here with all madeup names so they can TRY to troll people there just showing how bad there TDS is
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,He s not happy about having to make a decision because he ALWAYS makes the wrong one Don t worry Donald Just do the exact opposite of what you decide is right and everything will be wonderful
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Trump loves his mugshot so much that he placed it in the white house to remind all who enter that he is above the law but it also reminds people of the different convicted felonies and convicted sexual misconduct abuser that he has
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Has to be told what s happening by reporters because he s out of the loop Presidents before him got briefings His staff can t get him to pay attention long enough to inform him Get ready for his formal announcement that he s abandoning the Ukrainian people to Putin s savagery
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Ure not important for multiple reasons and choices that you don t
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,MAGA Thank you President Trump
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Decisions have to be made yep he is probably going to decide to change his skin colour from orange to red
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,President Trump please no more money to Ukraine
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,Ukraine agreed Russia has not
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,TRUMP VANCE
3Y2nyBD0yLU,Trump warns of 'decisions' that may need to be made in Ukraine-Russia peace talks #trump #news #fox,2025-05-07,It s unfortunate but the deep state and the Democratic Party are working against Trump on this this is the only thing they have to latch onto So they will do everything in their power to prevent peace Which truly goes to show you how destructive and evil the powers in that party have become
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Ukraine isn t America is it
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Funny how foxnews is not completely anti ukraine now Seems to realize The TACO President is an idiot and they need to get on the right side of history
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Trump is taco weak
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,The weakness of the west on full display here This war should have been over long ago if the EU and UK with US backing had sent a coalition of troops into Ukraine to fight alongside the Ukrainian armed forces and shove Russia clean out of the country Anything less is simply prolonging the agony and Putin has no interest in helping the west with that He doesn t care it s obvious
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Mr Prime minister
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,So all of America knew Putin was a bad player except for Trump Just like Obamacare this stuff is hard DJT
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,It s wayyyy too easy for Putin to play Trump Wish he wasn t such an idiot and it was at least a tad bit more challenging America s credibility is on the verge of collapse
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Why do people on the right still try to pretend Russia wasn t the aggressor and didn t attack and invade Ukraine Something the matter with their brains
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Putin would not stop this war until God say so
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Russians have been consistent in their demands for years Demilitarization Denazification No NATO membership for Ukraine Retreat of Ukrainian and NATO soldiers from the four oblasts incorporated in Russia If US and their NATO buddies accept it the war will be over If not it will continue and the point will be updated with new oblasts
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,Putin isn t the problem Zelensky is
0js0eitf3hI,Russia called out for stalling end to war in Ukraine: ‘NOT READY’,2025-05-28,BIDENTRUMPLOVE N O EXISTE ARMA CONTRA MIN DRONES M SSEIS SUPERS NICO PROGRAMADOR SUPER COMPUTADOR QU NTICO PLUT NIO EU SOU EL TRICO RAIOS MOVIMENTO OBJETO M NI DRONES EXTERMINADOR EM QUALQUER LUGAR DO MUNDO MOVIMENTO DENTRO DOS VULC ES EXISTE OURO PLUT NIO NIOBIO COBRE FERRO ALUM NIO BASTA ATIVA TUDO EM TODOS EU Q ERO BILH ES DE REAIS EM CART O VAM PAGA PELA COMIDA GUA ENERGIA E MOVIMENTO DO SEU CORPO SOL ODEIA SUAS NOVELINHAS FILMES TEATRO PROSTITUTA TROCA DE CASAIS FAM LIAS NAMORADOS SOL ODEIA SUAS B BLIAS FILOSOFIAS ESPIRITUAIS DE TRIBOS IND GENAS INTUI ES SOBRE A CRIA O DE TUDO SOL DISSE PRA MIN QUE NUNCA FOI PRA ESCOLA SOL DISSE PRA MIN QUE TEM MEDO DO BIDEN E TRUMP SOL DISSE PRA MIN QUE NUNCA FOI PRA ESCOLA UNIVERSIDADES FACULDADE ENSINOS M DIO FUNDAMENTAL TIRA NOTA NAS PROVAS DE MATEM TICA GEOMETRIA QU MICA F SICA BIOLOGIA PORTUGUES ETC SOL DISSE PRA QUE TEM MEDO DE POL CIA BRIGADA MILITARES SOLDADOS EX RCITO PRESIDENTE DETENTOS SEGURAN A DEPUTADOS PREFEITO POL TICOS
